"id","subpanel","descriptors","descriptors_raw"
"2012/05/D/NZ9/01610","NZ9","NZ9_13","NZ9_13: Inne zagadnienia pokrewne"
"2012/05/D/NZ9/01610","NZ9","NZ9_2","NZ9_2: Naukowe podstawy zootechniki"
"2014/13/B/HS2/00508","HS2","HS2_14","HS2_14: Kulturoznawstwo (w tym: współczesne studia kulturowe i antropologicznokulturowe)"
"2014/13/B/HS2/00508","HS2","HS6_16","HS6_16: Socjologia kultury i komunikacji społecznej (w tym: medioznawstwo, dziennikarstwo, komunikacja internetowa)"
"2014/13/B/HS2/00508","HS2","HS2_8","HS2_8: Historia i teoria sztuki, historia architektury, sztuki plastyczne, kultura wizualna"
"2012/05/D/NZ9/02282","NZ9","NZ9_7","NZ9_7: Naukowe podstawy żywienia i badania żywności"
"2014/15/B/NZ5/00434","NZ5","NZ5_5","NZ5_5: Diagnostyka chorób człowieka"
"2014/15/B/NZ5/00434","NZ5","NZ2_11","NZ2_11: Epidemiologia genetyczna"
"2014/15/B/NZ5/00434","NZ5","NZ5_1","NZ5_1: Etiologia chorób człowieka"
"2012/05/D/NZ9/02292","NZ9","NZ9_2","NZ9_2: Naukowe podstawy zootechniki"
"2012/05/D/ST10/00527","ST10","ST3_1","ST3_1: Struktura ciał stałych i płynów"
"2012/05/D/ST10/00529","ST10","ST10_10","ST10_10: Mineralogia, petrologia, geologia złóż"
"2012/05/D/ST10/00529","ST10","ST10_11","ST10_11: Geochemia"
"2012/05/D/ST10/00529","ST10","ST10_12","ST10_12: Gleboznawstwo, zanieczyszczenia gleb"
"2012/05/D/ST1/00053","ST1","ST1_8","ST1_8: Analiza"
"2012/05/D/ST10/01168","ST10","ST10_14","ST10_14: Geografia fizyczna, geomorfologia, glacjologia"
"2012/05/D/ST10/01168","ST10","ST10_5","ST10_5: Tektonika, sedymentologia, wulkanologia, geologia planetarna"
"2012/05/D/ST10/01168","ST10","ST10_17","ST10_17: Hydrogeologia, hydrologia, zanieczyszczenia wód"
"2014/15/B/NZ5/03563","NZ5","NZ5_3","NZ5_3: Patogeneza chorób człowieka"
"2014/15/B/NZ5/03563","NZ5","NZ5_5","NZ5_5: Diagnostyka chorób człowieka"
"2012/05/D/ST10/02223","ST10","ST10_12","ST10_12: Gleboznawstwo, zanieczyszczenia gleb"
"2012/05/D/ST10/02223","ST10","ST4_3","ST4_3: Metody spektroskopowe i spektrometryczne"
"2012/05/D/ST10/02223","ST10","ST4_15","ST4_15: Chemia teoretyczna i obliczeniowa"
"2012/05/D/ST1/01063","ST1","ST1_4","ST1_4: Geometria algebraiczna i zespolona"
"2012/05/D/ST1/01063","ST1","ST1_14","ST1_14: Kombinatoryka"
"2012/05/D/ST1/01063","ST1","ST1_2","ST1_2: Algebra"
"2012/05/D/ST1/03206","ST1","ST1_1","ST1_1: Logika i podstawy matematyki"
"2012/05/D/ST1/03206","ST1","ST1_6","ST1_6: Topologia"
"2012/05/D/ST1/03227","ST1","ST1_4","ST1_4: Geometria algebraiczna i zespolona"
"2012/05/D/ST1/03227","ST1","ST1_6","ST1_6: Topologia"
"2012/05/D/ST2/00754","ST2","ST2_15","ST2_15: Fizyka ogólna (mechanika kwantowa, kwantowa informacja, zagadnienia interdyscyplinarne,…)"
"2012/05/D/ST2/00855","ST2","ST2_3","ST2_3: Fizyka jądrowa"
"2012/05/D/ST2/01914","ST2","ST2_7","ST2_7: Fizyka atomowa i molekularna"
"2012/05/D/ST2/01914","ST2","ST2_16","ST2_16: Metrologia i metody pomiarowe"
"2012/05/D/ST3/02855","ST3","ST3_12","ST3_12: Nanofizyka: nanoelekronika, nanofotonika, nanomagnetyzm"
"2012/05/D/ST3/03161","ST3","ST3_7","ST3_7: Półprzewodniki"
"2012/05/D/ST3/03161","ST3","ST3_10","ST3_10: Spintronika"
"2012/05/D/ST3/03161","ST3","ST3_11","ST3_11: Magnetyzm"
"2012/05/D/ST4/00277","ST4","ST4_13","ST4_13: Chemia fizyczna układów biologicznych"
"2012/05/D/ST4/00277","ST4","ST4_15","ST4_15: Chemia teoretyczna i obliczeniowa"
"2012/05/D/ST4/00277","ST4","NZ1_2","NZ1_2: Biochemia"
"2012/05/D/ST4/00320","ST4","ST4_2","ST4_2: Nanochemia"
"2012/05/D/ST4/00320","ST4","ST4_9","ST4_9: Elektrochemia, elektrodializa, chemia w mikrostrumieniach"
"2012/05/D/ST4/00320","ST4","ST4_13","ST4_13: Chemia fizyczna układów biologicznych"
"2012/05/D/ST4/00326","ST4","ST5_21","ST5_21: Chemia polimerów"
"2012/05/D/ST4/00326","ST4","ST3_15","ST3_15: ""Miękka"" materia skondensowana (ciekłe kryształy, polimery,…)"
"2012/05/D/ST4/00326","ST4","ST5_17","ST5_17: Chemia fazy skondensowanej"
"2012/05/D/ST4/01271","ST4","ST4_15","ST4_15: Chemia teoretyczna i obliczeniowa"
"2014/13/B/NZ9/02021","NZ9","NZ9_8","NZ9_8: Mikrobiologia środowiskowa"
"2014/13/B/NZ9/02021","NZ9","NZ9_11","NZ9_11: Zagrożenia i bezpieczeństwo biologiczne"
"2014/13/B/NZ9/02021","NZ9","NZ1_10","NZ1_10: Biologia drobnoustrojów"
"2012/05/D/ST4/01956","ST4","ST4_9","ST4_9: Elektrochemia, elektrodializa, chemia w mikrostrumieniach"
"2012/05/D/ST4/01956","ST4","ST4_2","ST4_2: Nanochemia"
"2012/05/D/ST4/01956","ST4","ST4_12","ST4_12: Kataliza"
"2012/05/D/ST5/00210","ST5","ST5_8","ST5_8: Nowe materiały: tlenki, stopy, kompozyty, hybrydy organiczno-nieorganiczne, nadprzewodniki"
"2012/05/D/ST5/00210","ST5","ST5_18","ST5_18: Kataliza homogeniczna i heterogeniczna"
"2012/05/D/ST5/00210","ST5","ST5_10","ST5_10: Nanomateriały: nanocząstki, nanorurki"
"2012/05/D/ST5/00472","ST5","ST5_1","ST5_1: Właściwości strukturalne materiałów"
"2012/05/D/ST5/00472","ST5","ST5_8","ST5_8: Nowe materiały: tlenki, stopy, kompozyty, hybrydy organiczno-nieorganiczne, nadprzewodniki"
"2012/05/D/ST5/00472","ST5","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2012/05/D/ST5/00505","ST5","ST5_18","ST5_18: Kataliza homogeniczna i heterogeniczna"
"2012/05/D/ST5/00505","ST5","ST5_23","ST5_23: Chemia organiczna"
"2012/05/D/ST5/03348","ST5","ST5_18","ST5_18: Kataliza homogeniczna i heterogeniczna"
"2012/05/D/ST5/03348","ST5","ST5_8","ST5_8: Nowe materiały: tlenki, stopy, kompozyty, hybrydy organiczno-nieorganiczne, nadprzewodniki"
"2012/05/D/ST5/03379","ST5","ST5_16","ST5_16: Chemia biologiczna"
"2012/05/D/ST5/03379","ST5","ST5_24","ST5_24: Chemia nieorganiczna"
"2012/05/D/ST5/03379","ST5","ST5_23","ST5_23: Chemia organiczna"
"2012/05/D/ST5/03384","ST5","ST5_12","ST5_12: Materiały ""inteligentne"" – materiały samoorganizujące się, materiały reagujące na bodźce zewnętrzne"
"2012/05/D/ST5/03387","ST5","ST2_7","ST2_7: Fizyka atomowa i molekularna"
"2012/05/D/ST5/03387","ST5","ST2_8","ST2_8: Optyka i optyka kwantowa"
"2012/05/D/ST5/03464","ST5","ST5_12","ST5_12: Materiały ""inteligentne"" – materiały samoorganizujące się, materiały reagujące na bodźce zewnętrzne"
"2012/05/D/ST5/03464","ST5","ST5_19","ST5_19: Metody badań właściwości materiałów"
"2012/05/D/ST5/03464","ST5","ST5_11","ST5_11: Synteza biomateriałów"
"2012/05/D/ST5/03488","ST5","ST5_1","ST5_1: Właściwości strukturalne materiałów"
"2012/05/D/ST5/03488","ST5","ST5_3","ST5_3: Modyfikacja powierzchni materiałów"
"2012/05/D/ST5/03488","ST5","ST5_6","ST5_6: Materiały porowate"
"2012/05/D/ST5/03519","ST5","ST5_10","ST5_10: Nanomateriały: nanocząstki, nanorurki"
"2012/05/D/ST5/03519","ST5","ST5_3","ST5_3: Modyfikacja powierzchni materiałów"
"2012/05/D/ST5/03519","ST5","ST5_11","ST5_11: Synteza biomateriałów"
"2012/05/D/ST5/03580","ST5","ST5_3","ST5_3: Modyfikacja powierzchni materiałów"
"2012/05/D/ST5/03580","ST5","ST5_8","ST5_8: Nowe materiały: tlenki, stopy, kompozyty, hybrydy organiczno-nieorganiczne, nadprzewodniki"
"2012/05/D/ST5/03580","ST5","ST5_21","ST5_21: Chemia polimerów"
"2012/05/D/ST5/03599","ST5","ST5_20","ST5_20: Chemia pojedynczych cząsteczek i makrocząsteczek"
"2012/05/D/ST5/03599","ST5","ST5_23","ST5_23: Chemia organiczna"
"2012/05/D/ST5/03599","ST5","ST4_3","ST4_3: Metody spektroskopowe i spektrometryczne"
"2012/05/D/ST6/03030","ST6","ST6_2","ST6_2: Systemy komputerowe, systemy równoległe i rozproszone, sieci sensorów, systemy wbudowane, systemy cybernetyczne"
"2012/05/D/ST6/03091","ST6","ST6_11","ST6_11: Uczenie maszynowe, statystyczne przetwarzanie danych i zastosowanie w przetwarzaniu sygnałów"
"2012/05/D/ST6/03091","ST6","ST6_7","ST6_7: Sztuczna inteligencja, systemy inteligentne i wieloagentowe"
"2015/17/B/HS3/00502","HS3","HS3_1","HS3_1: Historia epok dawnych (starożytna, średniowieczna, wczesnonowożytna), historia nowożytna i najnowsza (XIX-XX w.)"
"2015/17/B/HS3/00502","HS3","HS3_5","HS3_5: Historia kultury (w tym: pamięć historyczna, historia kultury materialnej, historyczne studia kulturowe, zróżnicowanie kulturowe)"
"2015/17/B/HS3/00502","HS3","HS3_9","HS3_9: Numizmatyka i epigrafika"
"2012/05/D/ST6/03097","ST6","ST6_7","ST6_7: Sztuczna inteligencja, systemy inteligentne i wieloagentowe"
"2012/05/D/ST6/03097","ST6","ST7_10","ST7_10: Robotyka"
"2012/05/D/ST6/03097","ST6","ST7_4","ST7_4: Inżynieria systemów, sensoryka, automatyka"
"2012/05/D/ST6/03214","ST6","ST6_6","ST6_6: Algorytmika, algorytmy równoległe, rozproszone i sieciowe, algorytmiczna teoria gier"
"2015/17/B/NZ9/03581","NZ9","NZ9_7","NZ9_7: Naukowe podstawy żywienia i badania żywności"
"2015/17/B/NZ9/03581","NZ9","NZ9_13","NZ9_13: Inne zagadnienia pokrewne"
"2012/05/D/ST6/03282","ST6","NZ2_7","NZ2_7: Bioinformatyka"
"2012/05/D/ST6/03282","ST6","ST1_18","ST1_18: Zastosowania matematyki w innych naukach"
"2012/05/D/ST6/03582","ST6","ST6_2","ST6_2: Systemy komputerowe, systemy równoległe i rozproszone, sieci sensorów, systemy wbudowane, systemy cybernetyczne"
"2012/05/D/ST7/00141","ST7","ST7_6","ST7_6: Technologie telekomunikacyjne, technologie wysokiej częstotliwości"
"2012/05/D/ST7/00141","ST7","ST7_3","ST7_3: Inżynieria symulacji i modelowania"
"2012/05/D/ST7/00141","ST7","ST7_2","ST7_2: Elektrotechnika, elektronika: półprzewodniki, elementy i układy, systemy"
"2012/05/D/ST7/00147","ST7","ST7_5","ST7_5: Mikro- i nanoelektronika, optoelektronika"
"2012/05/D/ST7/00147","ST7","ST7_7","ST7_7: Przetwarzanie sygnałów"
"2012/05/D/ST7/01121","ST7","ST7_2","ST7_2: Elektrotechnika, elektronika: półprzewodniki, elementy i układy, systemy"
"2012/05/D/ST7/01121","ST7","ST7_5","ST7_5: Mikro- i nanoelektronika, optoelektronika"
"2012/05/D/ST7/01121","ST7","ST5_10","ST5_10: Nanomateriały: nanocząstki, nanorurki"
"2015/17/B/HS5/01408","HS5","HS5_2","HS5_2: Prawo konstytucyjne, prawa człowieka, prawo i instytucje międzynarodowe"
"2015/17/B/HS5/01408","HS5","HS5_1","HS5_1: Teoria i filozofia prawa, historia prawa i myśli prawnej"
"2012/05/D/ST7/02072","ST7","ST7_4","ST7_4: Inżynieria systemów, sensoryka, automatyka"
"2012/05/D/ST7/02072","ST7","ST7_11","ST7_11: Inżynieria biomedyczna"
"2012/05/D/ST7/02072","ST7","ST7_1","ST7_1: Inżynieria sterowania"
"2014/15/B/NZ2/01073","NZ2","NZ2_2","NZ2_2: Genomika, transkryptomika i epigenomika"
"2014/15/B/NZ2/01073","NZ2","NZ2_4","NZ2_4: Metabolomika"
"2014/15/B/NZ2/01073","NZ2","NZ8_4","NZ8_4: Różnorodność biologiczna"
"2012/05/D/ST8/02289","ST8","ST8_1","ST8_1: Inżynieria chemiczna, chemia techniczna, inżynieria środowiska, inżynieria sanitarna, inżynieria procesowa"
"2012/05/D/ST8/02289","ST8","ST5_16","ST5_16: Chemia biologiczna"
"2012/05/D/ST8/02289","ST8","NZ9_9","NZ9_9: Biotechnologia środowiskowa"
"2012/05/D/ST8/02298","ST8","ST8_4","ST8_4: Mechanika ciała stałego, mechanika płynów, termodynamika"
"2012/05/D/ST8/02298","ST8","ST8_2","ST8_2: Inżynieria wodna, inżynieria lądowa, inżynieria lotnicza"
"2012/05/D/ST8/02298","ST8","ST8_3","ST8_3: Komputerowe wspomaganie modelowania, projektowania i produkcji"
"2012/05/D/ST8/02308","ST8","ST8_4","ST8_4: Mechanika ciała stałego, mechanika płynów, termodynamika"
"2012/05/D/ST8/02308","ST8","ST8_2","ST8_2: Inżynieria wodna, inżynieria lądowa, inżynieria lotnicza"
"2012/05/D/ST8/02367","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2012/05/D/ST8/02367","ST8","ST8_4","ST8_4: Mechanika ciała stałego, mechanika płynów, termodynamika"
"2012/05/D/ST8/02367","ST8","ST8_3","ST8_3: Komputerowe wspomaganie modelowania, projektowania i produkcji"
"2012/05/D/ST8/02384","ST8","ST8_5","ST8_5: Systemy energetyczne (produkcja, dystrybucja)"
"2012/05/D/ST8/02384","ST8","ST8_7","ST8_7: Budowa maszyn ( modelowanie, kształtowanie, obróbka)"
"2014/15/B/ST5/05012","ST5","ST5_24","ST5_24: Chemia nieorganiczna"
"2014/15/B/ST5/05012","ST5","ST5_2","ST5_2: Materiały o strukturze ciała stałego"
"2014/15/B/ST5/05012","ST5","ST5_17","ST5_17: Chemia fazy skondensowanej"
"2012/05/D/ST8/02389","ST8","ST5_19","ST5_19: Metody badań właściwości materiałów"
"2012/05/D/ST8/02389","ST8","ST3_1","ST3_1: Struktura ciał stałych i płynów"
"2012/05/D/ST8/02389","ST8","ST8_1","ST8_1: Inżynieria chemiczna, chemia techniczna, inżynieria środowiska, inżynieria sanitarna, inżynieria procesowa"
"2015/17/B/NZ3/00557","NZ3","NZ3_5","NZ3_5: Neurobiologia molekularna"
"2015/17/B/NZ3/00557","NZ3","NZ3_6","NZ3_6: Neurobiologia komórkowa"
"2012/05/D/ST8/02710","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2012/05/D/ST8/02710","ST8","ST8_3","ST8_3: Komputerowe wspomaganie modelowania, projektowania i produkcji"
"2015/17/B/ST5/01011","ST5","ST5_23","ST5_23: Chemia organiczna"
"2012/05/D/ST8/02856","ST8","ST8_1","ST8_1: Inżynieria chemiczna, chemia techniczna, inżynieria środowiska, inżynieria sanitarna, inżynieria procesowa"
"2012/05/D/ST8/02856","ST8","ST5_10","ST5_10: Nanomateriały: nanocząstki, nanorurki"
"2012/05/D/ST8/02856","ST8","ST5_8","ST5_8: Nowe materiały: tlenki, stopy, kompozyty, hybrydy organiczno-nieorganiczne, nadprzewodniki"
"2012/05/D/ST8/03052","ST8","ST8_4","ST8_4: Mechanika ciała stałego, mechanika płynów, termodynamika"
"2012/05/D/ST8/03052","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2012/05/D/ST8/03052","ST8","ST5_4","ST5_4: Cienkie warstwy"
"2012/05/D/ST8/03054","ST8","ST8_8","ST8_8: Inżynieria materiałowa (biomateriały, metale, ceramika, polimery, kompozyty)"
"2012/05/D/ST9/03912","ST9","ST9_3","ST9_3: Materia międzygwiazdowa"
"2012/05/D/ST9/03912","ST9","ST4_7","ST4_7: Fizyka chemiczna"
"2012/05/D/ST9/03912","ST9","ST10_1","ST10_1: Chemia i fizyka atmosfery, zanieczyszczenia powietrza"
"2012/05/E/HS1/03542","HS1","HS1_4","HS1_4: Logika, metodologia nauk, filozofia nauki"
"2012/05/E/HS1/03542","HS1","ST1_1","ST1_1: Logika i podstawy matematyki"
"2012/05/E/HS1/03542","HS1","HS1_2","HS1_2: Ontologia i metafizyka, ontologie szczegółowe"
"2012/05/E/HS2/03770","HS2","HS2_6","HS2_6: Językoznawstwo ogólne i porównawcze, teoria języka i teoria komunikacji, metody badań lingwistycznych (w tym: socjo-, etno-, psycho- i pragmalingwistyka), lingwistyka komputerowa;"
"2012/05/E/HS2/03770","HS2","ST6_9","ST6_9: Interakcja człowiek – komputer, rozpoznawanie i synteza mowy, przetwarzanie języka naturalnego"
"2012/05/E/HS2/03770","HS2","ST7_7","ST7_7: Przetwarzanie sygnałów"
"2012/05/E/HS2/03779","HS2","HS2_1","HS2_1: Historia literatury (w tym: starożytnej, nowożytnej, współczesnej; narodowej, światowej) oraz krytyka i interpretacja literacka"
"2012/05/E/HS2/03779","HS2","HS1_7","HS1_7: Etyka normatywna i opisowa, teoria moralności, bioetyka, etyka zawodowa"
"2012/05/E/HS2/03779","HS2","HS5_8","HS5_8: Polityka regionalna"
"2012/05/E/HS2/03791","HS2","HS2_4","HS2_4: Bibliologia i informatologia"
"2012/05/E/HS2/03827","HS2","HS2_1","HS2_1: Historia literatury (w tym: starożytnej, nowożytnej, współczesnej; narodowej, światowej) oraz krytyka i interpretacja literacka"
"2012/05/E/HS2/03827","HS2","HS2_2","HS2_2: Teoria literatury, historia myśli literaturoznawczej, metody i orientacje badań literacko-kulturowych, antropologia literatury, komparatystyka i translatologia literacko-kulturowa"
"2012/05/E/HS2/03827","HS2","HS2_3","HS2_3: Studia edytorsko-filologiczne, słownikowo-encyklopedyczne, dokumentacyjno-bibliograficzne"
"2012/05/E/HS2/03867","HS2","HS2_9","HS2_9: Konserwatorstwo"
"2012/05/E/HS2/03867","HS2","HS2_8","HS2_8: Historia i teoria sztuki, sztuki plastyczne, kultura wizualna"
"2012/05/E/HS2/03867","HS2","ST5_19","ST5_19: Metody badań właściwości materiałów"
"2012/05/E/HS3/03527","HS3","HS3_11","HS3_11: Etnografia i antropologia kulturowa (w tym: opis kultur tradycyjnych, antropologia magii, kultu i religii, zmiana kulturowa i procesy globalistyczne, antropologia zjawisk społeczno-kulturowych, etnicznych i tożsamościowych)"
"2012/05/E/HS4/01498","HS4","HS4_8","HS4_8: Zarządzanie organizacjami, zarządzanie strategiczne, koncepcje i metody zarządzania"
"2012/05/E/HS4/01498","HS4","HS6_15","HS6_15: Socjologia idei, władzy, norm, organizacji"
"2012/05/E/HS4/01498","HS4","HS4_9","HS4_9: Zarządzanie zasobami ludzkimi, zatrudnienie i płace"
"2012/05/E/HS4/01506","HS4","HS4_9","HS4_9: Zarządzanie zasobami ludzkimi, zatrudnienie i płace"
"2012/05/E/HS4/01506","HS4","HS4_3","HS4_3: Ekonometria i metody statystyczne"
"2012/05/E/HS4/01506","HS4","HS4_1","HS4_1: Makroekonomia (w tym: równowaga ekonomiczna, wzrost gospodarczy, wahania koniunkturalne w globalnej gospodarce, ekonomia pracy);"
"2012/05/E/HS4/01510","HS4","HS4_3","HS4_3: Ekonometria i metody statystyczne"
"2012/05/E/HS4/01510","HS4","HS4_5","HS4_5: Ludność, gospodarka, rozwój społeczno-ekonomiczny, rozwój zrównoważony"
"2012/05/E/HS4/01510","HS4","HS4_9","HS4_9: Zarządzanie zasobami ludzkimi, zatrudnienie i płace"
"2015/17/B/ST7/03876","ST7","ST7_5","ST7_5: Mikro- i nanoelektronika, optoelektronika"
"2012/05/E/HS4/01598","HS4","HS4_8","HS4_8: Zarządzanie organizacjami, zarządzanie strategiczne, koncepcje i metody zarządzania"
"2012/05/E/HS4/01601","HS4","HS4_5","HS4_5: Ludność, gospodarka, rozwój społeczno-ekonomiczny, rozwój zrównoważony"
"2012/05/E/HS4/01601","HS4","HS4_13","HS4_13: Geografia ekonomiczna"
"2012/05/E/HS4/01601","HS4","HS6_18","HS6_18: Socjologia rozwoju: wymiar lokalny, regionalny, makrospołeczny"
"2012/05/E/HS4/01798","HS4","HS4_13","HS4_13: Geografia ekonomiczna"
"2012/05/E/HS4/01798","HS4","HS4_14","HS4_14: Gospodarka przestrzenna"
"2012/05/E/HS4/01798","HS4","HS4_5","HS4_5: Ludność, gospodarka, rozwój społeczno-ekonomiczny, rozwój zrównoważony"
"2012/05/E/HS4/02216","HS4","HS4_9","HS4_9: Zarządzanie zasobami ludzkimi, zatrudnienie i płace"
"2015/17/B/ST9/03422","ST9","ST9_11","ST9_11: Astrofizyka wysokich energii - promieniowanie rentgenowskie i gamma, promienie kosmiczne, neutrina"
"2012/05/E/HS5/02722","HS5","HS5_7","HS5_7: Systemy i ruchy polityczne oraz stosunki międzynarodowe"
"2012/05/E/HS5/02722","HS5","HS3_5","HS3_5: Historia kultury (w tym: pamięć historyczna, historia kultury materialnej, historia architektury, historyczne studia kulturowe, zróżnicowanie kulturowe)"
"2012/05/E/HS5/02722","HS5","HS6_15","HS6_15: Socjologia idei, władzy, norm, organizacji"
"2015/17/B/ST3/02799","ST3","ST3_10","ST3_10: Spintronika"
"2015/17/B/ST3/02799","ST3","ST3_12","ST3_12: Nanofizyka: nanoelekronika, nanofotonika, nanomagnetyzm"
"2015/17/B/ST3/02799","ST3","ST3_13","ST3_13: Fizyka mezoskopowa"
"2012/05/E/HS6/03503","HS6","HS6_1","HS6_1: Psychologia ogólna (w tym: procesów poznawczych, emocji, motywacji, osobowości, różnic indywidualnych), psychologia eksperymentalna, psycholingwistyka"
"2012/05/E/HS6/03503","HS6","HS6_3","HS6_3: Psychologia kliniczna, zdrowia, penitencjarna, rehabilitacji, neuropsychologia kliniczna"
"2012/05/E/HS6/03503","HS6","HS6_7","HS6_7: Historia myśli psychologicznej, metodologia, psychometria, diagnostyka psychologiczna"
"2012/05/E/HS6/03538","HS6","HS6_1","HS6_1: Psychologia ogólna (w tym: procesów poznawczych, emocji, motywacji, osobowości, różnic indywidualnych), psychologia eksperymentalna, psycholingwistyka"
"2012/05/E/HS6/03538","HS6","HS6_5","HS6_5: Psychologia ewolucyjna i porównawcza, genetyka zachowania, psychofizjologia, neuropsychologia"
"2012/05/E/HS6/03553","HS6","HS6_5","HS6_5: Psychologia ewolucyjna i porównawcza, genetyka zachowania, psychofizjologia, neuropsychologia"
"2012/05/E/HS6/03556","HS6","HS6_15","HS6_15: Socjologia idei, władzy, norm, organizacji"
"2012/05/E/HS6/03556","HS6","HS6_20","HS6_20: Przestrzeń publiczna"
"2012/05/E/HS6/03556","HS6","HS6_21","HS6_21: Inne zagadnienia pokrewne"
"2012/05/E/NZ2/00583","NZ2","NZ2_9","NZ2_9: Biologia systemowa"
"2012/05/E/NZ2/00583","NZ2","NZ2_4","NZ2_4: Metabolomika"
"2012/05/E/NZ2/00583","NZ2","NZ2_1","NZ2_1: Genetyka molekularna"
"2012/05/E/NZ3/00473","NZ3","NZ3_1","NZ3_1: Biologia komórki"
"2012/05/E/NZ3/00473","NZ3","NZ3_4","NZ3_4: Starzenie"
"2012/05/E/NZ3/00487","NZ3","NZ3_5","NZ3_5: Neurobiologia molekularna"
"2012/05/E/NZ3/00487","NZ3","NZ3_6","NZ3_6: Neurobiologia komórkowa"
"2012/05/E/NZ3/00487","NZ3","NZ3_1","NZ3_1: Biologia komórki"
"2014/15/B/HS5/03138","HS5","HS5_5","HS5_5: Prawo prywatne"
"2014/15/B/HS5/03138","HS5","HS5_2","HS5_2: Prawo konstytucyjne, prawa człowieka, prawo i instytucje międzynarodowe"
"2014/15/B/HS5/03138","HS5","ST6_10","ST6_10: Technologie i systemy informatyczne, bazy danych, technologie internetowe w tym wyszukiwanie informacji i biblioteki cyfrowe"
"2012/05/E/NZ4/02994","NZ4","NZ4_2","NZ4_2: Fizjologia"
"2012/05/E/NZ4/02994","NZ4","NZ4_12","NZ4_12: Inne zagadnienia pokrewne"
"2012/05/E/NZ4/02996","NZ4","NZ3_6","NZ3_6: Neurobiologia komórkowa"
"2012/05/E/NZ4/02996","NZ4","NZ3_5","NZ3_5: Neurobiologia molekularna"
"2012/05/E/NZ4/02996","NZ4","NZ3_14","NZ3_14: Inne zagadnienia pokrewne"
"2015/17/B/ST3/01221","ST3","ST3_3","ST3_3: Cieplne własności materii skondensowanej"
"2015/17/B/ST3/01221","ST3","ST3_15","ST3_15: ""Miękka"" materia skondensowana (ciekłe kryształy, polimery,...)"
"2015/17/B/ST3/01221","ST3","ST3_1","ST3_1: Struktura ciał stałych i płynów"
"2012/05/E/NZ4/02997","NZ4","NZ4_7","NZ4_7: Neurofizjologia"
"2012/05/E/NZ4/02997","NZ4","NZ4_9","NZ4_9: Neurobiologia systemowa"
"2012/05/E/NZ4/02997","NZ4","NZ3_5","NZ3_5: Neurobiologia molekularna"
"2014/15/B/ST4/05020","ST4","ST4_1","ST4_1: Chemia fizyczna"
"2014/15/B/ST4/05020","ST4","ST4_3","ST4_3: Metody spektroskopowe i spektrometryczne"
"2012/05/E/NZ5/00590","NZ5","NZ5_7","NZ5_7: Leczenie chorób człowieka"
